FL_DATE,OP_CARRIER_FL_NUM,DELAYED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2014-01-05,2218,No,0,0,0,0,0
2014-01-05,2324,No,0,0,0,0,0
2014-01-05,1222,No,0,0,0,0,0
2014-01-05,1306,Yes,0,0,0,0,0
2014-01-05,1500,Yes,0,0,0,0,0
2014-01-05,1524,No,0,0,0,0,0
2014-01-06,1222,Yes,0,0,0,0,0
2014-01-06,1306,Yes,0,0,0,0,0
2014-01-06,1500,Yes,0,0,0,0,0
2014-01-06,1524,Yes,0,0,0,0,0
2014-01-06,1912,Yes,0,0,16,0,0
2014-01-06,2218,Yes,672,0,0,0,0
2014-01-06,2324,No,0,0,0,0,0
2014-01-07,1222,No,0,0,0,0,0
2014-01-07,1306,No,0,0,0,0,0
2014-01-07,1500,Yes,0,0,37,0,0
2014-01-07,1524,Yes,0,0,20,0,15
2014-01-07,1912,Yes,0,0,0,0,0
2014-01-07,2218,No,0,0,0,0,0
2014-01-07,2324,Yes,0,0,0,0,0
2014-01-08,1222,No,0,0,0,0,0
2014-01-08,1306,Yes,0,0,0,0,0
2014-01-08,2218,No,0,0,0,0,0
2014-01-08,2324,Yes,0,0,0,0,0
2014-01-08,1500,No,0,0,0,0,0
2014-01-08,1524,Yes,0,0,0,0,0
2014-01-08,1912,Yes,0,0,29,0,0
2014-01-09,1306,Yes,0,0,0,0,0
2014-01-09,1500,No,0,0,0,0,0
2014-01-09,1524,Yes,0,0,0,0,0
2014-01-09,1912,Yes,0,0,0,0,0
2014-01-09,2218,No,0,0,0,0,0
2014-01-09,2324,No,0,0,0,0,0
2014-01-09,1222,No,0,0,0,0,0
2014-01-10,2324,Yes,0,0,0,0,0
2014-01-10,1306,Yes,0,0,0,0,0
2014-01-10,1500,No,0,0,0,0,0
2014-01-10,1524,Yes,0,0,0,0,0
2014-01-10,1912,Yes,0,0,0,0,0
2014-01-10,2218,Yes,0,0,0,0,0
2014-01-10,1222,Yes,0,0,61,0,0
2014-01-11,1500,Yes,0,0,0,0,0
2014-01-11,1524,Yes,0,0,0,0,0
2014-01-11,1912,Yes,0,0,0,0,0
2014-01-11,2218,No,0,0,0,0,0
2014-01-11,1222,Yes,11,0,29,0,0
2014-01-11,1306,Yes,0,0,29,0,0
2014-01-11,2324,Yes,18,0,30,0,0
2014-01-12,1912,Yes,0,0,0,0,0
2014-01-12,2218,Yes,0,0,0,0,0
2014-01-12,2324,Yes,0,0,18,0,0
2014-01-12,1222,No,0,0,0,0,0
2014-01-12,1306,Yes,0,0,0,0,0
2014-01-12,1500,Yes,0,0,34,0,0
2014-01-12,1524,Yes,0,0,38,0,0
2014-01-13,1912,No,0,0,0,0,0
2014-01-13,2218,Yes,0,0,18,0,0
2014-01-13,2324,Yes,0,0,0,0,0
2014-01-13,1222,No,0,0,0,0,0
2014-01-13,1306,No,0,0,0,0,0
2014-01-13,1500,Yes,0,0,0,0,0
2014-01-13,1524,Yes,0,0,0,0,0
2014-01-14,1222,Yes,92,0,0,0,0
2014-01-14,1306,No,0,0,0,0,0
2014-01-14,1500,Yes,0,0,23,0,0
2014-01-14,1524,Yes,12,0,10,0,0
2014-01-14,1912,Yes,0,0,0,0,0
2014-01-14,2218,No,0,0,0,0,0
2014-01-14,2324,No,0,0,0,0,0
2014-01-15,1222,Yes,0,0,0,0,0
2014-01-15,1306,Yes,0,0,0,0,0
2014-01-15,1500,Yes,577,0,0,0,0
2014-01-15,1524,Yes,0,0,0,0,0
2014-01-15,2218,Yes,0,0,0,0,0
2014-01-15,2324,No,0,0,0,0,0
2014-01-15,1912,Yes,0,0,0,0,0
2014-01-16,1912,Yes,0,0,20,0,0
2014-01-16,1222,Yes,0,0,0,0,0
2014-01-16,1306,Yes,0,0,0,0,0
2014-01-16,1500,Yes,0,0,0,0,0
2014-01-16,1524,Yes,0,0,0,0,0
2014-01-16,2218,Yes,0,0,0,0,0
2014-01-16,2324,No,0,0,0,0,0
2014-01-17,2218,Yes,0,0,0,0,0
2014-01-17,2324,Yes,13,0,5,0,0
2014-01-17,1222,No,0,0,0,0,0
2014-01-17,1306,Yes,0,0,0,0,0
2014-01-17,1500,Yes,33,0,18,0,0
2014-01-17,1524,No,0,0,0,0,0
2014-01-17,1912,Yes,0,0,12,0,6
2014-01-18,1500,Yes,0,13,30,0,0
2014-01-18,1524,Yes,0,0,31,0,0
2014-01-18,1222,Yes,0,0,0,0,0
2014-01-18,2218,Yes,0,0,33,0,0
2014-01-18,2324,Yes,0,0,0,0,0
2014-01-18,1912,Yes,0,0,0,0,0
2014-01-18,1306,No,0,0,0,0,0
2014-01-19,1524,No,0,0,0,0,0
2014-01-19,1222,Yes,0,0,0,0,0
2014-01-19,1306,Yes,0,0,0,0,0
2014-01-19,1500,Yes,0,0,0,0,0
2014-01-19,1912,No,0,0,0,0,0
2014-01-19,2218,No,0,0,0,0,0
2014-01-19,2324,No,0,0,0,0,0
2014-01-20,1222,No,0,0,0,0,0
2014-01-20,1306,Yes,122,0,22,0,0
2014-01-20,1500,Yes,0,0,0,0,0
2014-01-20,1524,No,0,0,0,0,0
2014-01-20,2218,Yes,197,0,0,0,0
2014-01-20,2324,No,0,0,0,0,0
2014-01-20,1912,Yes,153,0,1,0,0
2014-01-21,1306,No,0,0,0,0,0
2014-01-21,1222,No,0,0,0,0,0
2014-01-21,1500,Yes,0,0,0,0,0
2014-01-21,1524,No,0,0,0,0,0
2014-01-21,1912,No,0,0,0,0,0
2014-01-21,2218,No,0,0,0,0,0
2014-01-21,2324,No,0,0,0,0,0
2014-01-22,1500,Yes,0,0,0,0,0
2014-01-22,1524,Yes,77,0,8,0,0
2014-01-22,1222,No,0,0,0,0,0
2014-01-22,1306,No,0,0,0,0,0
2014-01-22,1912,Yes,0,0,0,0,0
2014-01-22,2218,No,0,0,0,0,0
2014-01-22,2324,No,0,0,0,0,0
2014-01-23,1222,No,0,0,0,0,0
2014-01-23,1500,No,0,0,0,0,0
2014-01-23,1524,No,0,0,0,0,0
2014-01-23,1912,Yes,0,0,18,0,0
2014-01-23,1306,No,0,0,0,0,0
2014-01-23,2218,No,0,0,0,0,0
2014-01-23,2324,No,0,0,0,0,0
2014-01-24,1306,Yes,398,0,0,0,0
2014-01-24,1912,Yes,0,20,0,0,287
2014-01-24,2218,Yes,0,0,0,0,0
2014-01-24,2324,No,0,0,0,0,0
2014-01-24,1500,Yes,20,201,32,0,0
2014-01-24,1524,Yes,292,0,11,0,0
2014-01-25,1912,No,0,0,0,0,0
2014-01-25,2218,No,0,0,0,0,0
2014-01-25,2324,No,0,0,0,0,0
2014-01-25,1222,No,0,0,0,0,0
2014-01-25,1306,No,0,0,0,0,0
2014-01-25,1500,Yes,0,0,0,0,0
2014-01-25,1524,No,0,0,0,0,0
2014-01-26,1222,Yes,0,0,0,0,0
2014-01-26,1306,No,0,0,0,0,0
2014-01-26,1500,Yes,0,31,0,0,0
2014-01-26,1524,No,0,0,0,0,0
2014-01-26,1912,Yes,0,16,0,0,29
2014-01-26,2218,Yes,0,0,0,0,0
2014-01-26,2324,No,0,0,0,0,0
2014-01-27,2218,No,0,0,0,0,0
2014-01-27,2324,Yes,0,0,0,0,0
2014-01-27,1222,Yes,0,55,59,0,243
2014-01-27,1306,Yes,0,0,0,0,0
2014-01-27,1500,Yes,0,0,0,0,0
2014-01-27,1524,Yes,0,0,0,0,0
2014-01-27,1912,Yes,0,0,17,0,0
2014-01-28,1222,Yes,0,0,0,0,0
2014-01-28,1306,No,0,0,0,0,0
2014-01-28,1500,Yes,0,0,39,0,0
2014-01-28,1524,Yes,0,23,0,0,21
2014-01-28,2218,No,0,0,0,0,0
2014-01-28,2324,Yes,0,36,34,0,0
2014-01-28,1912,Yes,0,0,5,0,11
2014-01-29,1222,Yes,0,0,0,0,0
2014-01-29,2324,No,0,0,0,0,0
2014-01-29,1306,Yes,0,0,32,0,0
2014-01-29,1500,Yes,0,0,36,0,0
2014-01-29,1524,Yes,161,0,22,0,0
2014-01-29,1912,Yes,0,0,36,0,0
2014-01-29,2218,Yes,0,0,15,0,0
2014-01-30,1500,Yes,432,0,12,0,0
2014-01-30,1524,Yes,0,12,69,0,38
2014-01-30,1912,Yes,0,0,62,0,0
2014-01-30,2218,Yes,0,0,55,0,0
2014-01-30,2324,Yes,0,0,0,0,0
2014-01-30,1222,No,0,0,0,0,0
2014-01-30,1306,Yes,0,0,46,0,0
2014-01-31,1222,No,0,0,0,0,0
2014-01-31,1306,No,0,0,0,0,0
2014-01-31,1500,No,0,0,0,0,0
2014-01-31,1524,No,0,0,0,0,0
2014-01-31,1912,Yes,4,0,0,0,258
2014-01-31,2218,No,0,0,0,0,0
2014-01-31,2324,No,0,0,0,0,0
2014-02-01,1214,No,0,0,0,0,0
2014-02-01,1222,No,0,0,0,0,0
2014-02-01,1306,No,0,0,0,0,0
2014-02-01,1500,No,0,0,0,0,0
2014-02-01,1524,No,0,0,0,0,0
2014-02-01,1912,No,0,0,0,0,0
2014-02-01,2218,Yes,0,0,0,0,0
2014-02-01,2324,No,0,0,0,0,0
2014-02-02,1222,No,0,0,0,0,0
2014-02-02,1306,No,0,0,0,0,0
2014-02-02,1500,No,0,0,0,0,0
2014-02-02,1524,No,0,0,0,0,0
2014-02-02,2218,No,0,0,0,0,0
2014-02-02,2324,No,0,0,0,0,0
2014-02-02,1912,No,0,0,0,0,0
2014-02-03,1500,No,0,0,0,0,0
2014-02-03,1524,No,0,0,0,0,0
2014-02-03,1912,No,0,0,0,0,0
2014-02-03,2218,No,0,0,0,0,0
2014-02-03,2324,No,0,0,0,0,0
2014-02-03,1222,No,0,0,0,0,0
2014-02-03,1306,No,0,0,0,0,0
2014-02-04,1912,Yes,0,0,0,0,0
2014-02-04,2218,No,0,0,0,0,0
2014-02-04,2324,No,0,0,0,0,0
2014-02-04,1222,No,0,0,0,0,0
2014-02-04,1306,Yes,0,0,0,0,0
2014-02-04,1500,Yes,0,0,0,0,0
2014-02-04,1524,Yes,0,0,0,0,0
2014-02-05,1912,Yes,0,0,0,0,25
2014-02-05,1222,No,0,0,0,0,0
2014-02-05,1306,No,0,0,0,0,0
2014-02-05,1500,Yes,66,0,0,0,0
2014-02-05,1524,Yes,469,0,0,0,0
2014-02-05,2218,No,0,0,0,0,0
2014-02-05,2324,Yes,0,0,0,0,0
2014-02-06,1912,Yes,0,0,0,0,0
2014-02-06,2218,Yes,0,0,0,0,0
2014-02-06,2324,Yes,0,0,0,0,0
2014-02-06,1222,No,0,0,0,0,0
2014-02-06,1306,Yes,0,0,0,0,0
2014-02-06,1500,No,0,0,0,0,0
2014-02-06,1524,Yes,0,0,20,0,0
2014-02-07,1912,No,0,0,0,0,0
2014-02-07,1222,Yes,0,0,0,0,17
2014-02-07,1306,No,0,0,0,0,0
2014-02-07,1500,Yes,0,0,0,0,0
2014-02-07,1524,Yes,11,0,0,0,38
2014-02-07,2218,Yes,0,0,0,0,0
2014-02-07,2324,Yes,0,0,0,0,0
2014-02-08,1222,No,0,0,0,0,0
2014-02-08,1306,No,0,0,0,0,0
2014-02-08,1500,No,0,0,0,0,0
2014-02-08,1524,Yes,0,0,0,0,280
2014-02-08,1912,No,0,0,0,0,0
2014-02-08,2218,No,0,0,0,0,0
2014-02-08,2324,No,0,0,0,0,0
2014-02-09,1222,Yes,0,0,30,0,0
2014-02-09,1306,Yes,7,0,0,0,30
2014-02-09,1500,No,0,0,0,0,0
2014-02-09,1524,No,0,0,0,0,0
2014-02-09,1912,Yes,0,0,0,0,0
2014-02-09,2218,Yes,0,0,0,0,0
2014-02-09,2324,No,0,0,0,0,0
2014-02-10,1500,Yes,0,0,22,0,0
2014-02-10,1524,Yes,0,0,0,0,0
2014-02-10,1912,Yes,0,0,0,0,0
2014-02-10,2324,Yes,0,0,17,0,0
2014-02-10,2218,Yes,0,0,0,0,0
2014-02-10,1222,Yes,4,0,0,0,34
2014-02-10,1306,Yes,17,0,6,0,0
2014-02-11,1500,No,0,0,0,0,0
2014-02-11,1524,Yes,0,0,0,0,0
2014-02-11,2324,No,0,0,0,0,0
2014-02-11,1222,No,0,0,0,0,0
2014-02-11,1306,Yes,0,0,0,0,0
2014-02-11,1912,No,0,0,0,0,0
2014-02-11,2218,No,0,0,0,0,0
2014-02-12,1222,No,0,0,0,0,0
2014-02-12,1306,Yes,0,0,0,0,0
2014-02-12,1500,No,0,0,0,0,0
2014-02-12,1524,No,0,0,0,0,0
2014-02-12,1912,Yes,0,0,0,0,0
2014-02-12,2218,No,0,0,0,0,0
2014-02-12,2324,No,0,0,0,0,0
2014-02-13,1912,Yes,0,0,0,0,0
2014-02-13,2218,No,0,0,0,0,0
2014-02-13,2324,No,0,0,0,0,0
2014-02-13,1222,No,0,0,0,0,0
2014-02-13,1306,No,0,0,0,0,0
2014-02-13,1500,No,0,0,0,0,0
2014-02-13,1524,Yes,26,0,1,0,0
2014-02-14,1222,No,0,0,0,0,0
2014-02-14,1306,No,0,0,0,0,0
2014-02-14,1500,No,0,0,0,0,0
2014-02-14,1524,No,0,0,0,0,0
2014-02-14,1912,No,0,0,0,0,0
2014-02-14,2218,No,0,0,0,0,0
2014-02-14,2324,No,0,0,0,0,0
2014-02-15,14,No,0,0,0,0,0
2014-02-15,1912,No,0,0,0,0,0
2014-02-15,2218,No,0,0,0,0,0
2014-02-15,2324,No,0,0,0,0,0
2014-02-15,985,No,0,0,0,0,0
2014-02-15,1222,No,0,0,0,0,0
2014-02-15,1524,No,0,0,0,0,0
2014-02-16,14,No,0,0,0,0,0
2014-02-16,2218,No,0,0,0,0,0
2014-02-16,2324,No,0,0,0,0,0
2014-02-16,985,No,0,0,0,0,0
2014-02-16,1222,No,0,0,0,0,0
2014-02-16,1524,No,0,0,0,0,0
2014-02-16,1912,No,0,0,0,0,0
2014-02-17,1912,Yes,0,0,18,0,0
2014-02-17,2218,No,0,0,0,0,0
2014-02-17,985,No,0,0,0,0,0
2014-02-17,1222,Yes,0,0,0,0,0
2014-02-17,14,Yes,0,0,0,0,0
2014-02-17,1524,Yes,0,0,0,0,0
2014-02-17,2324,No,0,0,0,0,0
2014-02-18,14,No,0,0,0,0,0
2014-02-18,985,No,0,0,0,0,0
2014-02-18,1222,No,0,0,0,0,0
2014-02-18,1524,No,0,0,0,0,0
2014-02-18,1912,No,0,0,0,0,0
2014-02-18,2218,No,0,0,0,0,0
2014-02-18,2324,Yes,0,0,0,0,0
2014-02-19,14,No,0,0,0,0,0
2014-02-19,985,No,0,0,0,0,0
2014-02-19,1222,No,0,0,0,0,0
2014-02-19,1524,No,0,0,0,0,0
2014-02-19,1912,No,0,0,0,0,0
2014-02-19,2218,No,0,0,0,0,0
2014-02-19,2324,No,0,0,0,0,0
2014-02-20,14,No,0,0,0,0,0
2014-02-20,985,No,0,0,0,0,0
2014-02-20,1912,No,0,0,0,0,0
2014-02-20,2218,No,0,0,0,0,0
2014-02-20,2324,No,0,0,0,0,0
2014-02-20,1222,No,0,0,0,0,0
2014-02-20,1524,No,0,0,0,0,0
2014-02-21,14,Yes,0,0,24,0,0
2014-02-21,985,Yes,0,0,0,0,0
2014-02-21,1222,No,0,0,0,0,0
2014-02-21,1524,Yes,0,0,0,0,0
2014-02-21,1912,Yes,0,0,0,0,0
2014-02-21,2218,No,0,0,0,0,0
2014-02-21,2324,Yes,0,0,20,0,0
2014-02-22,14,Yes,0,0,16,0,0
2014-02-22,985,Yes,0,0,0,0,0
2014-02-22,1222,Yes,197,0,0,0,0
2014-02-22,1524,Yes,0,0,0,0,0
2014-02-22,1912,Yes,0,0,15,0,0
2014-02-22,2218,No,0,0,0,0,0
2014-02-22,2324,No,0,0,0,0,0
2014-02-23,1912,Yes,0,3,0,0,171
2014-02-23,2218,No,0,0,0,0,0
2014-02-23,2324,No,0,0,0,0,0
2014-02-23,14,Yes,0,127,44,0,0
2014-02-23,985,Yes,0,4,29,0,11
2014-02-23,1222,Yes,0,11,4,0,11
2014-02-23,1524,Yes,0,0,0,0,0
2014-02-24,1912,No,0,0,0,0,0
2014-02-24,985,No,0,0,0,0,0
2014-02-24,1222,No,0,0,0,0,0
2014-02-24,1524,Yes,0,0,0,0,0
2014-02-24,14,Yes,0,0,21,0,0
2014-02-24,2218,No,0,0,0,0,0
2014-02-24,2324,No,0,0,0,0,0
2014-02-25,1912,Yes,0,0,0,0,0
2014-02-25,985,No,0,0,0,0,0
2014-02-25,1222,No,0,0,0,0,0
2014-02-25,1524,Yes,0,0,0,0,0
2014-02-25,14,No,0,0,0,0,0
2014-02-25,2218,Yes,0,0,0,0,0
2014-02-25,2324,Yes,0,0,0,0,0
2014-02-26,985,No,0,0,0,0,0
2014-02-26,1222,No,0,0,0,0,0
2014-02-26,1524,Yes,0,0,20,0,0
2014-02-26,14,Yes,0,0,0,0,0
2014-02-26,1912,No,0,0,0,0,0
2014-02-26,2218,No,0,0,0,0,0
2014-02-26,2324,Yes,0,0,0,0,0
2014-02-27,1222,No,0,0,0,0,0
2014-02-27,1524,No,0,0,0,0,0
2014-02-27,14,No,0,0,0,0,0
2014-02-27,985,Yes,368,0,0,0,0
2014-02-27,1912,No,0,0,0,0,0
2014-02-27,2218,No,0,0,0,0,0
2014-02-27,2324,No,0,0,0,0,0
2014-02-28,1222,No,0,0,0,0,0
2014-02-28,14,No,0,0,0,0,0
2014-02-28,985,Yes,0,0,0,0,0
2014-02-28,1524,No,0,0,0,0,0
2014-02-28,1912,No,0,0,0,0,0
2014-02-28,2218,Yes,0,0,0,0,0
2014-02-28,2324,No,0,0,0,0,0
2014-03-01,14,No,0,0,0,0,0
2014-03-01,985,Yes,0,0,0,0,0
2014-03-01,1524,Yes,0,0,0,0,0
2014-03-01,2218,No,0,0,0,0,0
2014-03-01,2324,No,0,0,0,0,0
2014-03-01,1912,Yes,0,0,0,0,0
2014-03-01,1222,Yes,0,0,0,0,0
2014-03-02,1500,No,0,0,0,0,0
2014-03-02,1524,No,0,0,0,0,0
2014-03-02,1912,No,0,0,0,0,0
2014-03-02,2218,No,0,0,0,0,0
2014-03-02,2324,Yes,0,0,0,0,0
2014-03-02,147,No,0,0,0,0,0
2014-03-02,1222,No,0,0,0,0,0
2014-03-03,1500,No,0,0,0,0,0
2014-03-03,1524,No,0,0,0,0,0
2014-03-03,1912,No,0,0,0,0,0
2014-03-03,2324,No,0,0,0,0,0
2014-03-03,2218,No,0,0,0,0,0
2014-03-03,147,No,0,0,0,0,0
2014-03-03,1222,Yes,0,0,0,0,0
2014-03-04,147,No,0,0,0,0,0
2014-03-04,2218,No,0,0,0,0,0
2014-03-04,2324,No,0,0,0,0,0
2014-03-04,1500,No,0,0,0,0,0
2014-03-04,1524,No,0,0,0,0,0
2014-03-04,1912,Yes,0,0,0,0,0
2014-03-04,1222,No,0,0,0,0,0
2014-03-05,1500,No,0,0,0,0,0
2014-03-05,1524,No,0,0,0,0,0
2014-03-05,147,No,0,0,0,0,0
2014-03-05,1222,No,0,0,0,0,0
2014-03-05,2218,No,0,0,0,0,0
2014-03-05,2324,No,0,0,0,0,0
2014-03-05,1912,No,0,0,0,0,0
2014-03-06,1912,No,0,0,0,0,0
2014-03-06,1222,No,0,0,0,0,0
2014-03-06,1500,Yes,59,0,0,0,287
2014-03-06,1524,Yes,127,0,0,0,0
2014-03-06,147,No,0,0,0,0,0
2014-03-06,2218,No,0,0,0,0,0
2014-03-06,2324,No,0,0,0,0,0
2014-03-07,1912,Yes,0,0,0,0,0
2014-03-07,147,No,0,0,0,0,0
2014-03-07,2218,Yes,0,0,0,0,0
2014-03-07,2324,No,0,0,0,0,0
2014-03-07,1222,No,0,0,0,0,0
2014-03-07,1500,No,0,0,0,0,0
2014-03-07,1524,Yes,0,0,0,0,0
2014-03-08,1912,No,0,0,0,0,0
2014-03-08,2218,No,0,0,0,0,0
2014-03-08,2324,No,0,0,0,0,0
2014-03-08,1222,No,0,0,0,0,0
2014-03-08,1500,No,0,0,0,0,0
2014-03-08,1524,Yes,0,0,0,0,0
2014-03-09,147,Yes,0,0,0,0,0
2014-03-09,1222,Yes,134,0,2,0,0
2014-03-09,1500,Yes,383,0,0,0,0
2014-03-09,1524,Yes,0,0,0,0,0
2014-03-09,1912,Yes,0,0,0,0,0
2014-03-09,2218,No,0,0,0,0,0
2014-03-09,2324,No,0,0,0,0,0
2014-03-10,1222,No,0,0,0,0,0
2014-03-10,147,No,0,0,0,0,0
2014-03-10,1912,Yes,0,0,0,0,0
2014-03-10,2218,Yes,80,0,0,0,0
2014-03-10,2324,No,0,0,0,0,0
2014-03-10,1500,Yes,0,0,0,0,0
2014-03-10,1524,No,0,0,0,0,0
2014-03-11,1222,No,0,0,0,0,0
2014-03-11,1912,Yes,0,0,0,0,0
2014-03-11,147,No,0,0,0,0,0
2014-03-11,1500,No,0,0,0,0,0
2014-03-11,1524,Yes,0,0,0,0,0
2014-03-11,2218,No,0,0,0,0,0
2014-03-11,2324,Yes,0,0,0,0,0
2014-03-12,1912,No,0,0,0,0,0
2014-03-12,1222,No,0,0,0,0,0
2014-03-12,1500,No,0,0,0,0,0
2014-03-12,1524,No,0,0,0,0,0
2014-03-12,147,No,0,0,0,0,0
2014-03-12,2218,No,0,0,0,0,0
2014-03-12,2324,No,0,0,0,0,0
2014-03-13,1222,No,0,0,0,0,0
2014-03-13,1500,No,0,0,0,0,0
2014-03-13,1524,No,0,0,0,0,0
2014-03-13,1912,No,0,0,0,0,0
2014-03-13,2218,No,0,0,0,0,0
2014-03-13,2324,No,0,0,0,0,0
2014-03-13,147,No,0,0,0,0,0
2014-03-14,2324,No,0,0,0,0,0
2014-03-14,147,No,0,0,0,0,0
2014-03-14,1222,No,0,0,0,0,0
2014-03-14,1500,No,0,0,0,0,0
2014-03-14,1524,No,0,0,0,0,0
2014-03-14,1912,No,0,0,0,0,0
2014-03-14,2218,No,0,0,0,0,0
2014-03-15,2218,No,0,0,0,0,0
2014-03-15,2324,No,0,0,0,0,0
2014-03-15,1500,No,0,0,0,0,0
2014-03-15,1524,No,0,0,0,0,0
2014-03-15,1912,No,0,0,0,0,0
2014-03-15,147,No,0,0,0,0,0
2014-03-15,1222,No,0,0,0,0,0
2014-03-16,147,No,0,0,0,0,0
2014-03-16,1500,No,0,0,0,0,0
2014-03-16,1524,No,0,0,0,0,0
2014-03-16,1912,No,0,0,0,0,0
2014-03-16,2218,No,0,0,0,0,0
2014-03-16,2324,No,0,0,0,0,0
2014-03-16,1222,No,0,0,0,0,0
2014-03-17,147,No,0,0,0,0,0
2014-03-17,1222,No,0,0,0,0,0
2014-03-17,2324,No,0,0,0,0,0
2014-03-17,1500,No,0,0,0,0,0
2014-03-17,1524,Yes,0,0,0,0,0
2014-03-17,1912,No,0,0,0,0,0
2014-03-17,2218,No,0,0,0,0,0
2014-03-18,1500,Yes,0,0,0,0,0
2014-03-18,1524,No,0,0,0,0,0
2014-03-18,1912,No,0,0,0,0,0
2014-03-18,2324,No,0,0,0,0,0
2014-03-18,2218,No,0,0,0,0,0
2014-03-18,1222,No,0,0,0,0,0
2014-03-19,1222,No,0,0,0,0,0
2014-03-19,1500,No,0,0,0,0,0
2014-03-19,1524,Yes,91,0,0,0,0
2014-03-19,2218,No,0,0,0,0,0
2014-03-19,2324,Yes,64,0,0,0,0
2014-03-19,1912,No,0,0,0,0,0
2014-03-19,147,No,0,0,0,0,0
2014-03-20,147,No,0,0,0,0,0
2014-03-20,2218,No,0,0,0,0,0
2014-03-20,2324,No,0,0,0,0,0
2014-03-20,1222,No,0,0,0,0,0
2014-03-20,1500,No,0,0,0,0,0
2014-03-20,1524,No,0,0,0,0,0
2014-03-20,1912,No,0,0,0,0,0
2014-03-21,147,No,0,0,0,0,0
2014-03-21,1912,Yes,0,0,0,0,0
2014-03-21,2218,Yes,0,0,0,0,0
2014-03-21,2324,No,0,0,0,0,0
2014-03-21,1222,No,0,0,0,0,0
2014-03-21,1500,Yes,0,0,0,0,0
2014-03-21,1524,Yes,0,0,0,0,0
2014-03-22,1222,No,0,0,0,0,0
2014-03-22,1500,No,0,0,0,0,0
2014-03-22,1524,Yes,0,0,0,0,0
2014-03-22,1912,No,0,0,0,0,0
2014-03-22,2218,No,0,0,0,0,0
2014-03-22,2324,No,0,0,0,0,0
2014-03-22,147,No,0,0,0,0,0
2014-03-23,1222,No,0,0,0,0,0
2014-03-23,1500,Yes,0,0,0,0,0
2014-03-23,1524,Yes,0,0,0,0,0
2014-03-23,1912,No,0,0,0,0,0
2014-03-23,2218,No,0,0,0,0,0
2014-03-23,2324,No,0,0,0,0,0
2014-03-23,147,Yes,0,0,0,0,0
2014-03-24,147,No,0,0,0,0,0
2014-03-24,1222,No,0,0,0,0,0
2014-03-24,1500,No,0,0,0,0,0
2014-03-24,1912,No,0,0,0,0,0
2014-03-24,2218,No,0,0,0,0,0
2014-03-24,2324,No,0,0,0,0,0
2014-03-24,1524,No,0,0,0,0,0
2014-03-25,147,No,0,0,0,0,0
2014-03-25,1912,No,0,0,0,0,0
2014-03-25,2218,No,0,0,0,0,0
2014-03-25,2324,Yes,0,0,0,0,27
2014-03-25,1222,No,0,0,0,0,0
2014-03-25,1500,No,0,0,0,0,0
2014-03-25,1524,No,0,0,0,0,0
2014-03-26,1912,No,0,0,0,0,0
2014-03-26,2218,No,0,0,0,0,0
2014-03-26,2324,Yes,0,0,0,0,25
2014-03-26,147,No,0,0,0,0,0
2014-03-26,1222,No,0,0,0,0,0
2014-03-26,1500,No,0,0,0,0,0
2014-03-26,1524,Yes,0,0,0,0,0
2014-03-27,147,No,0,0,0,0,0
2014-03-27,1912,No,0,0,0,0,0
2014-03-27,2218,No,0,0,0,0,0
2014-03-27,2324,No,0,0,0,0,0
2014-03-27,1222,No,0,0,0,0,0
2014-03-27,1500,No,0,0,0,0,0
2014-03-27,1524,No,0,0,0,0,0
2014-03-28,1500,No,0,0,0,0,0
2014-03-28,1524,Yes,0,0,0,0,0
2014-03-28,2324,Yes,137,0,0,0,0
2014-03-28,147,No,0,0,0,0,0
2014-03-28,1222,No,0,0,0,0,0
2014-03-28,1912,No,0,0,0,0,0
2014-03-28,2218,No,0,0,0,0,0
2014-03-29,147,No,0,0,0,0,0
2014-03-29,2218,No,0,0,0,0,0
2014-03-29,2324,No,0,0,0,0,0
2014-03-29,1500,No,0,0,0,0,0
2014-03-29,1524,No,0,0,0,0,0
2014-03-29,1912,No,0,0,0,0,0
2014-03-29,1222,No,0,0,0,0,0
2014-03-30,147,No,0,0,0,0,0
2014-03-30,1500,No,0,0,0,0,0
2014-03-30,1524,No,0,0,0,0,0
2014-03-30,1912,No,0,0,0,0,0
2014-03-30,2218,No,0,0,0,0,0
2014-03-30,1222,No,0,0,0,0,0
2014-03-30,2324,No,0,0,0,0,0
2014-03-31,147,No,0,0,0,0,0
2014-03-31,2324,No,0,0,0,0,0
2014-03-31,1500,No,0,0,0,0,0
2014-03-31,1524,Yes,0,0,0,0,0
2014-03-31,1912,Yes,0,0,0,0,0
2014-03-31,2218,No,0,0,0,0,0
2014-03-31,1222,No,0,0,0,0,0
2014-04-01,147,No,0,0,0,0,0
2014-04-01,1222,No,0,0,0,0,0
2014-04-01,2324,No,0,0,0,0,0
2014-04-01,1500,Yes,0,0,0,0,0
2014-04-01,1524,No,0,0,0,0,0
2014-04-01,1912,No,0,0,0,0,0
2014-04-01,2218,No,0,0,0,0,0
2014-04-02,1500,No,0,0,0,0,0
2014-04-02,1524,No,0,0,0,0,0
2014-04-02,147,Yes,0,0,0,0,0
2014-04-02,1912,Yes,0,0,0,0,0
2014-04-02,2218,No,0,0,0,0,0
2014-04-02,1222,No,0,0,0,0,0
2014-04-02,2324,No,0,0,0,0,0
2014-04-03,2218,No,0,0,0,0,0
